序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
5799,2023,03,15,18,9,臺中市,南屯區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,16,6,3,10,1,4,B03,7,6,1,8,2,5,"  ",6,6,1,22,8,B03,120.631197,24.168985,2,66000,387130000C,(04)23289100,(04)25368667
5800,2023,03,15,18,9,臺中市,西屯區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,8,3,4,C03,7,5,1,10,2,14,"  ",6,6,1,22,8,C03,120.593021,24.183308,2,66000,387130000C,(04)23289100,(04)25368667
5801,2023,03,15,18,9,臺中市,龍井區,0,1,0,8,3,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,23,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.577604,24.186663,2,66000,387130000C,(04)23289100,(04)25368667
5802,2023,03,15,18,10,臺中市,太平區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,42,2,8,1,1,C03,7,15,1,10,2,14,"  ",42,42,1,21,8,C03,120.712548,24.157362,2,66000,387130000C,(04)23289100,(04)25368667
5803,2023,03,15,18,10,臺中市,清水區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,12,7,3,10,1,1,B03,7,8,1,8,2,6,"  ",7,7,1,5,5,B03,120.56438,24.271386,2,66000,387130000C,(04)23289100,(04)25368667
5804,2023,03,15,18,14,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,9,"  ",B12,120.661014,24.160391,3,66000,387130000C,(04)23289100,(04)25368667
5805,2023,03,15,18,15,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,1,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",1,"   ",1,22,"  ",B03,120.680977,24.1672,3,66000,387130000C,(04)23289100,(04)25368667
5806,2023,03,15,18,17,臺中市,太平區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,1,1,1,4,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,1,"  ",15,23,1,21,8,B03,120.710557,24.139459,2,66000,387130000C,(04)23289100,(04)25368667
5807,2023,03,15,18,18,臺中市,北屯區,1,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,2,7,1,1,B03,7,5,1,8,2,2,"  ",25,25,1,20,8,B03,120.699595,24.160437,1,66000,387130000C,(04)23289100,(04)25368667
5808,2023,03,15,18,18,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,44,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",44,"   ",1,5,"  ",C03,120.679141,24.109108,3,66000,387130000C,(04)23289100,(04)25368667
5809,2023,03,15,18,21,臺中市,沙鹿區,0,0,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,16,2,8,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,9,9,C03,120.575215,24.226738,3,66000,387130000C,(04)23289100,(04)25368667
5810,2023,03,15,18,26,臺中市,南屯區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,17,42,2,9,1,1,C03,7,2,1,10,2,13,"  ",42,42,1,22,8,C03,120.650619,24.15233,2,66000,387130000C,(04)23289100,(04)25368667
5811,2023,03,15,18,27,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,3,5,2,11,6,3,10,1,1,B03,7,5,1,8,2,8,"  ",6,6,1,22,8,B03,120.64782,24.148335,2,66000,387130000C,(04)23289100,(04)25368667
5812,2023,03,15,18,28,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.69501,24.051838,3,66000,387130000C,(04)23289100,(04)25368667
5813,2023,03,15,18,30,臺中市,龍井區,0,0,0,8,,,60,,,,,,,,,,,,,,,44,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",44,44,1,22,"  ",B03,120.578311,24.185792,3,66000,387130000C,(04)23289100,(04)25368667
5814,2023,03,15,18,32,臺中市,北區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,3,4,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.690503,24.147352,2,66000,387130000C,(04)23289100,(04)25368667
5815,2023,03,15,18,33,臺中市,北屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.738679,24.177134,2,66000,387130000C,(04)23289100,(04)25368667
5816,2023,03,15,18,38,臺中市,北屯區,0,2,0,8,3,5,50,14,7,1,5,4,5,7,4,4,9,5,4,2,17,10,3,10,1,1,B03,7,11,1,8,2,8,"  ",10,10,1,22,8,B03,120.6974,24.190663,2,66000,387130000C,(04)23289100,(04)25368667
5817,2023,03,15,18,40,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",A02,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",A02,120.676852,24.155758,3,66000,387130000C,(04)23289100,(04)25368667
5818,2023,03,15,18,42,臺中市,東區,0,1,0,8,2,5,50,3,2,1,5,4,5,7,1,1,10,5,5,2,18,16,2,9,1,1,C03,7,9,1,10,2,12,"  ",16,16,1,21,8,C03,120.692607,24.149929,2,66000,387130000C,(04)23289100,(04)25368667
5819,2023,03,15,18,43,臺中市,西屯區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,2,1,1,4,5,2,12,10,3,10,1,1,B03,7,11,1,8,2,8,"  ",10,10,1,22,8,B03,120.642713,24.172579,2,66000,387130000C,(04)23289100,(04)25368667
5820,2023,03,15,18,44,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.636798,24.153605,3,66000,387130000C,(04)23289100,(04)25368667
5821,2023,03,15,18,48,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,2,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",2,"   ",1,5,"  ",B03,120.62603,24.136091,3,66000,387130000C,(04)23289100,(04)25368667
5822,2023,03,15,18,51,臺中市,南屯區,0,1,0,8,3,5,40,4,1,1,5,4,5,7,2,1,1,4,1,2,15,25,3,10,1,4,B03,7,9,1,8,9,6,"  ",25,25,2,22,8,B03,120.623141,24.145201,2,66000,387130000C,(04)23289100,(04)25368667
5823,2023,03,15,18,53,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.647775,24.129638,3,66000,387130000C,(04)23289100,(04)25368667
5824,2023,03,15,18,55,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,21,"  ",B01,120.72741,24.145575,3,66000,387130000C,(04)23289100,(04)25368667
5825,2023,03,15,19,0,臺中市,南屯區,0,2,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,16,19,2,8,1,1,F03,7,1,8,20,2,16,"  ",19,19,1,22,9,F03,120.610925,24.145656,2,66000,387130000C,(04)23289100,(04)25368667
5826,2023,03,15,19,4,臺中市,西屯區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,1,3,5,2,16,43,3,10,1,1,C03,7,9,1,10,1,15,"  ",43,43,1,21,8,C03,120.649933,24.163668,2,66000,387130000C,(04)23289100,(04)25368667
5827,2023,03,15,19,8,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",C03,120.650452,24.121019,3,66000,387130000C,(04)23289100,(04)25368667
5828,2023,03,15,19,8,臺中市,西屯區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,2,1,10,5,5,2,12,6,2,8,3,4,C03,7,6,3,18,2,13,"  ",6,6,2,21,8,C03,120.616498,24.182365,2,66000,387130000C,(04)23289100,(04)25368667
5829,2023,03,15,19,10,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.647335,24.171574,3,66000,387130000C,(04)23289100,(04)25368667
5830,2023,03,15,19,10,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.646093,24.175541,3,66000,387130000C,(04)23289100,(04)25368667
5831,2023,03,15,19,13,臺中市,北屯區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,22,8,C03,120.691747,24.170481,2,66000,387130000C,(04)23289100,(04)25368667
5832,2023,03,15,19,15,臺中市,南屯區,0,0,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",C03,120.610553,24.135824,3,66000,387130000C,(04)23289100,(04)25368667
5833,2023,03,15,19,15,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.64882,24.157725,3,66000,387130000C,(04)23289100,(04)25368667
5834,2023,03,15,19,15,臺中市,西屯區,0,1,0,8,3,5,30,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,2,9,3,4,C03,7,9,1,10,2,11,"  ",6,6,1,22,8,C03,120.622288,24.186896,2,66000,387130000C,(04)23289100,(04)25368667
5835,2023,03,15,19,19,臺中市,清水區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,1,1,8,1,3,1,16,25,2,9,1,1,C03,7,5,1,10,2,14,"  ",25,25,1,21,8,C03,120.571132,24.259066,2,66000,387130000C,(04)23289100,(04)25368667
5836,2023,03,15,19,30,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,4,"  ",B03,120.69072,24.093096,3,66000,387130000C,(04)23289100,(04)25368667
5837,2023,03,15,19,38,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.697745,24.170349,3,66000,387130000C,(04)23289100,(04)25368667
5838,2023,03,15,19,41,臺中市,霧峰區,0,1,0,8,3,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,17,42,2,8,3,4,B03,7,1,1,8,2,2,"  ",42,42,1,21,5,B03,120.659035,24.075336,2,66000,387130000C,(04)23289100,(04)25368667
5839,2023,03,15,19,44,臺中市,南區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,3,2,6,"  ",6,6,2,5,8,B03,120.65165,24.110122,2,66000,387130000C,(04)23289100,(04)25368667
5840,2023,03,15,19,50,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,12,"  ",B03,120.556518,24.20113,3,66000,387130000C,(04)23289100,(04)25368667
5841,2023,03,15,19,50,臺中市,豐原區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,3,5,5,2,17,23,2,1,1,1,B03,7,9,1,8,2,1,"  ",23,23,1,22,8,B03,120.722359,24.280533,2,66000,387130000C,(04)23289100,(04)25368667
5842,2023,03,15,19,53,臺中市,烏日區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,18,49,2,9,1,1,F01,7,9,8,20,2,16,"  ",49,49,1,5,8,F01,120.641583,24.11012,2,66000,387130000C,(04)23289100,(04)25368667
5843,2023,03,15,20,7,臺中市,中區,0,4,0,8,3,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,13,23,2,9,3,4,C03,7,9,1,10,2,11,"  ",23,23,1,21,8,C03,120.679913,24.137942,2,66000,387130000C,(04)23289100,(04)25368667
5844,2023,03,15,20,15,臺中市,南屯區,0,2,0,8,3,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,"  ",6,6,1,22,9,C03,120.605633,24.138956,2,66000,387130000C,(04)23289100,(04)25368667
5845,2023,03,15,20,15,臺中市,北屯區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,12,17,3,10,1,1,B03,7,4,1,8,2,2,"  ",17,17,1,21,8,B03,120.685772,24.170795,2,66000,387130000C,(04)23289100,(04)25368667
5846,2023,03,15,20,19,臺中市,梧棲區,0,0,0,,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,4,"  ",B03,120.530325,24.253683,3,66000,387130000C,(04)23289100,(04)25368667
5847,2023,03,15,20,20,臺中市,沙鹿區,0,1,0,8,3,5,40,14,20,1,5,4,5,7,4,4,1,4,1,1,17,19,3,10,1,1,B03,7,1,1,8,2,1,"  ",19,19,1,18,5,B03,120.578046,24.223387,2,66000,387130000C,(04)23289100,(04)25368667
5848,2023,03,15,20,26,臺中市,北區,0,0,0,,,,,,,,,,,,,,,,,,,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,"   ",1,"  ","  ","   ",120.673555,24.16552,3,66000,387130000C,(04)23289100,(04)25368667
5849,2023,03,15,20,29,臺中市,龍井區,0,2,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,26,3,10,1,1,C03,7,1,1,10,2,11,"  ",26,26,1,22,8,C03,120.584733,24.181907,2,66000,387130000C,(04)23289100,(04)25368667
5850,2023,03,15,20,35,臺中市,大里區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,19,2,9,1,1,C03,7,1,1,10,2,14,"  ",19,19,1,5,5,C03,120.682071,24.1027,2,66000,387130000C,(04)23289100,(04)25368667
5851,2023,03,15,20,39,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,"   ",1,"  ","  ","   ",120.662924,24.165531,3,66000,387130000C,(04)23289100,(04)25368667
5852,2023,03,15,20,40,臺中市,西區,0,2,0,8,3,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,8,1,1,C03,7,5,1,10,2,11,"  ",6,6,1,22,8,C03,120.668187,24.150836,2,66000,387130000C,(04)23289100,(04)25368667
5853,2023,03,15,20,44,臺中市,梧棲區,0,1,0,8,3,5,40,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,4,8,C03,120.535076,24.254653,2,66000,387130000C,(04)23289100,(04)25368667
5854,2023,03,15,20,47,臺中市,西屯區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,5,5,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,8,"  ",23,23,1,22,8,B03,120.606803,24.169365,2,66000,387130000C,(04)23289100,(04)25368667
5855,2023,03,15,20,48,臺中市,烏日區,0,0,0,8,3,5,40,15,9,1,5,4,5,7,4,4,10,5,5,1,13,16,3,10,3,4,B03,7,8,1,8,2,5,"  ",16,16,1,21,9,B03,120.619026,24.110629,3,66000,387130000C,(04)23289100,(04)25368667
5856,2023,03,15,20,57,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,4,"  ",B03,120.660186,24.146726,3,66000,387130000C,(04)23289100,(04)25368667
5857,2023,03,15,20,58,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",C03,120.713307,24.250874,3,66000,387130000C,(04)23289100,(04)25368667
5858,2023,03,15,21,0,臺中市,南區,0,0,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,4,5,2,29,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,67,1,"  ","  ","   ",120.677033,24.132245,3,66000,387130000C,(04)23289100,(04)25368667
5859,2023,03,15,21,5,臺中市,東區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,23,2,9,1,1,C03,7,9,2,18,2,11,"  ",23,23,1,22,8,C03,120.684639,24.1315,2,66000,387130000C,(04)23289100,(04)25368667
5860,2023,03,15,21,8,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,8,2,"  ","  ",23,23,1,21,"  ",B12,120.659795,24.118815,3,66000,387130000C,(04)23289100,(04)25368667
5861,2023,03,15,21,14,臺中市,太平區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B12,7,5,1,8,2,2,"  ",6,6,1,22,8,B12,120.713011,24.159021,2,66000,387130000C,(04)23289100,(04)25368667
5862,2023,03,15,21,26,臺中市,北區,0,1,0,8,3,5,40,4,1,1,5,4,5,7,1,1,1,4,4,2,15,25,2,9,1,1,C03,7,9,2,18,11,11,"  ",25,25,1,22,8,C03,120.676172,24.150283,2,66000,387130000C,(04)23289100,(04)25368667
5863,2023,03,15,21,28,臺中市,龍井區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,4,3,4,2,13,16,3,10,1,1,B03,7,9,1,8,2,8,"  ",16,23,1,12,8,B03,120.563501,24.200355,2,66000,387130000C,(04)23289100,(04)25368667
5864,2023,03,15,21,37,臺中市,龍井區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,10,5,5,1,13,23,3,10,1,1,B03,7,9,1,8,2,8,"  ",23,23,1,22,8,B03,120.581405,24.185243,2,66000,387130000C,(04)23289100,(04)25368667
5865,2023,03,15,21,44,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.636894,24.152232,3,66000,387130000C,(04)23289100,(04)25368667
5866,2023,03,15,21,46,臺中市,西區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,21,"  ",B03,120.677148,24.135292,3,66000,387130000C,(04)23289100,(04)25368667
5867,2023,03,15,21,55,臺中市,大里區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,16,19,3,10,1,1,B03,7,1,1,8,2,8,"  ",19,19,1,22,8,B03,120.681101,24.115036,2,66000,387130000C,(04)23289100,(04)25368667
5868,2023,03,15,22,0,臺中市,西屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,18,42,2,9,1,1,C03,7,9,1,10,2,15,"  ",42,42,1,22,8,C03,120.617561,24.188315,2,66000,387130000C,(04)23289100,(04)25368667
5869,2023,03,15,22,0,臺中市,霧峰區,0,0,0,8,,,40,,,,,,,,,,,,,,,18,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",18,"   ",1,"  ","  ","   ",120.69698,24.068146,3,66000,387130000C,(04)23289100,(04)25368667
5870,2023,03,15,22,12,臺中市,北屯區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,12,19,2,9,1,1,B03,7,1,1,8,2,4,"  ",19,19,1,21,8,B03,120.667547,24.179773,2,66000,387130000C,(04)23289100,(04)25368667
5871,2023,03,15,22,13,臺中市,西屯區,0,2,0,8,3,5,30,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,22,8,C03,120.622586,24.174957,2,66000,387130000C,(04)23289100,(04)25368667
5872,2023,03,15,22,26,臺中市,霧峰區,0,3,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,9,1,1,C03,7,6,1,10,2,11,"  ",6,6,1,22,8,C03,120.684818,24.051163,2,66000,387130000C,(04)23289100,(04)25368667
5873,2023,03,15,22,33,臺中市,豐原區,0,1,0,8,3,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,16,21,2,9,3,4,F03,7,9,8,20,7,15,"  ",21,21,1,22,5,F03,120.728583,24.263511,2,66000,387130000C,(04)23289100,(04)25368667
5874,2023,03,15,22,34,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,4,3,5,2,16,27,3,10,1,1,B12,7,6,1,8,2,6,"  ",27,27,1,22,8,B12,120.648127,24.169515,2,66000,387130000C,(04)23289100,(04)25368667
5875,2023,03,15,22,43,臺中市,北區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,7,3,10,1,1,C03,7,10,1,10,2,12,"  ",7,7,1,22,8,C03,120.68616,24.146227,2,66000,387130000C,(04)23289100,(04)25368667
5876,2023,03,15,23,0,臺中市,南區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,8,2,9,1,1,F03,7,5,8,20,2,16,"  ",8,8,1,5,8,F03,120.655457,24.115199,2,66000,387130000C,(04)23289100,(04)25368667
5877,2023,03,15,23,22,臺中市,北屯區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,5,4,4,2,13,23,2,8,1,1,C03,7,5,1,10,2,11,"  ",23,23,1,22,8,C03,120.694594,24.174574,2,66000,387130000C,(04)23289100,(04)25368667
5878,2023,03,15,23,30,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",C03,120.678737,24.163314,3,66000,387130000C,(04)23289100,(04)25368667
5879,2023,03,15,23,53,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",C03,120.658178,24.204946,4,66000,387130000C,(04)23289100,(04)25368667
5880,2023,03,16,0,23,臺中市,中區,0,0,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,17,9,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",9,"   ",1,5,"  ",B03,120.681796,24.144577,3,66000,387130000C,(04)23289100,(04)25368667
5881,2023,03,16,0,27,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,"  ","  ","  ","  ",C02,"  ","  ",2,"  ",2,"  ","  ",44,"   ",1,22,"  ",C02,120.716068,24.096207,3,66000,387130000C,(04)23289100,(04)25368667
5882,2023,03,16,0,58,臺中市,北屯區,0,2,0,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,12,43,2,9,1,1,C03,7,5,1,10,2,13,"  ",43,43,1,22,8,C03,120.723153,24.176821,2,66000,387130000C,(04)23289100,(04)25368667
5883,2023,03,16,1,21,臺中市,北屯區,0,1,0,8,3,5,50,5,2,1,5,4,5,7,1,1,5,4,4,2,20,23,2,9,1,1,C03,7,9,1,10,8,11,"  ",23,23,1,22,8,C03,120.691366,24.166941,2,66000,387130000C,(04)23289100,(04)25368667
5884,2023,03,16,1,30,臺中市,霧峰區,0,0,0,8,3,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,19,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,5,"  ",B03,120.663537,24.041446,3,66000,387130000C,(04)23289100,(04)25368667
5885,2023,03,16,1,45,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B02,120.681656,24.172347,3,66000,387130000C,(04)23289100,(04)25368667
5886,2023,03,16,1,52,臺中市,南區,0,0,0,8,3,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,14,12,3,10,3,4,A12,7,2,1,3,11,3,"  ",12,12,1,10,4,A12,120.669138,24.114546,3,66000,387130000C,(04)23289100,(04)25368667
5887,2023,03,16,2,9,臺中市,西區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,1,5,1,2,16,26,3,10,3,4,B03,7,6,1,8,2,2,"  ",26,26,1,21,8,B03,120.659476,24.156947,2,66000,387130000C,(04)23289100,(04)25368667
5888,2023,03,16,4,50,臺中市,外埔區,0,1,0,7,4,5,40,11,9,1,5,4,5,7,4,4,10,5,5,1,29,23,2,1,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,3,1,C03,120.657336,24.353003,2,66000,387130000C,(04)23289100,(04)25368667
5889,2023,03,16,4,59,臺中市,西屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,21,2,9,1,1,C03,7,9,1,10,6,11,"  ",21,21,1,22,8,C03,120.65025,24.163391,2,66000,387130000C,(04)23289100,(04)25368667
5890,2023,03,16,5,6,臺中市,石岡區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,26,21,2,1,1,1,B03,7,9,1,8,6,5,"  ",21,21,1,5,1,B03,120.815786,24.259417,2,66000,387130000C,(04)23289100,(04)25368667
5891,2023,03,16,5,12,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,21,"  ",C03,120.664427,24.225923,3,66000,387130000C,(04)23289100,(04)25368667
5892,2023,03,16,5,36,臺中市,太平區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,1,1,10,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,4,"  ",19,19,1,22,8,B03,120.74178,24.131092,2,66000,387130000C,(04)23289100,(04)25368667
5893,2023,03,16,6,10,臺中市,南屯區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,22,8,C03,120.636744,24.139589,2,66000,387130000C,(04)23289100,(04)25368667
5894,2023,03,16,6,40,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,26,2,9,1,1,C03,7,5,1,10,2,12,"  ",26,26,1,8,1,C03,120.666736,24.141067,2,66000,387130000C,(04)23289100,(04)25368667
