序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分(類別),車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標X,GPS座標Y,事故類別
7769,66000,387130000C,(04)23274275,(04)23288582,2023,8,20,23,30,臺中市,潭子區,0,2,0,7,1,6,40,4,1,1,5,4,6,6,3,1,10,5,5,2,15,20,2,9,2,1,C03,7,9,1,10,2,12,,20,20,1,12,4,C03,120.706949,24.211374,2
7770,66000,387130000C,(04)23274275,(04)23288582,2023,8,20,23,31,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,9,87,,,,,C03,,,1,,1,,,87,,1,13,4,C03,120.679246,24.159761,3
7771,66000,387130000C,(04)23274275,(04)23288582,2023,8,20,23,51,臺中市,沙鹿區,0,2,0,6,1,6,50,4,1,1,5,4,6,6,3,1,10,5,5,2,16,24,2,9,1,1,C03,7,9,1,10,2,14,,24,24,1,13,4,C03,120.56193,24.23765,2
7772,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,0,25,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,14,49,,,,,A12,,,1,,9,,,49,,2,13,4,A12,120.681622,24.155324,3
7773,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,0,41,臺中市,烏日區,0,1,0,6,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,11,56,2,7,3,1,B12,7,9,1,1,2,8,,56,56,1,12,4,B12,120.638139,24.078445,2
7774,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,0,51,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,,84,,,,,B01,,,1,,1,,,84,84,1,13,4,B01,120.643604,24.18032,3
7775,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,1,5,臺中市,東區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,30,84,,,,,B01,,,1,,9,,,84,,1,6,4,B01,120.691665,24.142931,3
7776,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,1,31,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,12,4,B03,120.642446,24.179327,3
7777,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,4,0,臺中市,北屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,20,3,10,3,1,B03,7,6,1,8,2,1,,20,20,1,12,4,B03,120.705978,24.16948,2
7778,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,5,20,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,49,,,,,B03,,,1,,2,,,49,,1,13,4,B03,120.651297,24.157989,3
7779,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,5,59,臺中市,北屯區,0,2,0,7,1,6,50,4,5,1,5,4,6,6,2,1,1,4,5,2,23,84,2,9,5,4,B03,7,5,3,19,2,1,4,84,84,1,6,4,B03,120.690994,24.171429,2
7780,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,6,1,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,2,9,1,1,C03,7,9,1,10,2,11,,15,15,1,12,4,C03,120.658813,24.141573,2
7781,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,6,4,臺中市,外埔區,0,2,0,7,2,6,40,4,9,1,5,4,6,6,1,1,10,5,5,1,16,22,2,7,2,1,C03,7,5,1,10,6,14,,22,22,1,12,4,C03,120.664519,24.322158,2
7782,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,6,41,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,15,24,,,,,B03,,,1,,2,,,24,,1,12,4,B03,120.672063,24.157186,3
7783,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,6,59,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,46,3,10,5,4,C03,7,11,1,10,2,14,,46,46,1,13,4,C03,120.611439,24.154647,2
7784,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,6,臺中市,大雅區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,4,1,12,7,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,C03,120.628933,24.208073,2
7785,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,7,臺中市,東區,0,0,0,7,,,40,,,,,,,,,,,,,,,1,,,,,B03,,,1,,2,,,1,,1,12,4,B03,120.696692,24.128306,3
7786,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,7,臺中市,霧峰區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,13,7,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.700946,24.066745,2
7787,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,8,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,14,,1,13,4,B03,120.67618,24.217004,3
7788,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,9,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,58,,,,,B03,,,1,,2,,,58,,1,12,4,B03,120.597853,24.110637,3
7789,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,12,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,68,,,,,B12,,,1,,9,,,68,,1,12,5,B12,120.709824,24.10758,3
7790,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,13,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,1,,,7,,1,12,4,B03,120.63885,24.182127,3
7791,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,16,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,12,7,,,,,B03,,,1,,2,,,7,,1,13,4,B03,120.644529,24.205071,3
7792,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,18,臺中市,烏日區,0,2,0,7,1,6,50,13,7,1,5,4,6,6,4,4,9,4,4,2,17,48,2,9,4,1,C03,7,6,3,19,2,13,,48,48,1,12,4,C03,120.639314,24.112228,2
7793,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,22,臺中市,龍井區,0,0,0,7,,,60,,,,,,,,,,,,,,17,84,,,,,B12,,,1,,1,,,84,84,1,13,4,B12,120.573431,24.185513,3
7794,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,25,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,7,,,,,C03,,,1,,2,,,7,,1,13,4,C03,120.717781,24.197709,3
7795,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,26,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,,51,,,,,B03,,,1,,2,,,51,,1,12,4,B03,120.699193,24.248788,3
7796,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,30,臺中市,南區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,1,1,1,4,5,2,13,7,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.644862,24.109931,2
7797,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,30,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,17,50,,,,,B03,,,1,,2,,,50,,1,12,4,B03,120.572717,24.265224,3
7798,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,31,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,,1,12,4,B03,120.646397,24.140708,3
7799,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,35,臺中市,潭子區,0,0,0,7,2,6,50,13,14,1,5,4,6,6,4,4,5,4,5,1,14,49,3,10,5,1,B03,7,2,1,8,2,3,,49,49,1,12,4,B03,120.724137,24.221286,3
7800,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,35,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,51,,,,,C03,,,1,,2,,,51,,1,13,4,C03,120.708102,24.215656,3
7801,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,35,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,58,,,,,B03,,,1,,2,,,58,58,1,6,4,B03,120.664403,24.083074,3
7802,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,36,臺中市,南區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,4,5,2,16,11,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,12,4,B03,120.659849,24.124733,2
7803,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,36,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,11,40,,,,,A12,,,1,,1,,,40,,1,12,4,A12,120.573623,24.185949,3
7804,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,38,臺中市,北屯區,0,2,0,7,1,6,50,4,2,1,5,4,6,6,1,1,1,4,5,2,16,51,2,5,1,1,C03,7,1,5,19,2,14,,51,51,1,13,4,C03,120.676077,24.201393,2
7805,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,40,臺中市,大里區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,11,3,10,2,1,C03,7,6,1,10,2,11,,11,11,1,13,4,C03,120.695481,24.096789,2
7806,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,45,臺中市,大里區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,1,1,10,5,5,2,17,11,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,12,4,B03,120.689045,24.072643,2
7807,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,45,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,C03,,,1,,2,,,84,,1,12,4,C03,120.735843,24.133332,3
7808,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,47,臺中市,大肚區,0,0,0,7,,,70,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,,1,12,4,B03,120.548426,24.144479,3
7809,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,47,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,16,41,,,,,C03,,,1,,2,,,41,,1,12,4,C03,120.727244,24.258149,3
7810,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,48,臺中市,潭子區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,23,2,9,3,1,B03,7,6,1,8,2,8,,23,23,1,12,4,B03,120.720381,24.19417,2
7811,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,49,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,40,,,,,A11,,,1,,1,,,40,40,1,13,4,A11,120.678248,24.200795,3
7812,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,50,臺中市,烏日區,0,2,0,7,2,6,50,5,2,1,5,4,6,6,1,1,5,4,5,1,13,58,2,9,2,1,C03,7,9,1,10,2,11,,58,58,1,12,4,C03,120.642499,24.069995,2
7813,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,51,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,13,7,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,C03,120.656237,24.196249,2
7814,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,53,臺中市,北區,0,0,0,,,,,,,,,,,,,,,,,,,11,3,10,5,4,B01,7,5,1,4,2,2,,11,11,1,13,4,B01,120.688986,24.158995,3
7815,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,53,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,2,5,2,16,11,3,10,3,1,B03,7,6,1,8,2,6,,11,11,1,6,4,B03,120.649773,24.153607,2
7816,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,53,臺中市,烏日區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,17,51,3,10,3,1,B12,7,1,1,8,2,8,,51,51,1,12,4,B12,120.650272,24.095745,2
7817,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,53,臺中市,新社區,0,2,0,6,3,6,30,13,9,1,4,4,6,6,4,4,5,5,5,2,18,84,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,C03,120.814546,24.250996,2
7818,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,55,臺中市,大雅區,0,0,0,7,,,40,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,,1,13,4,B03,120.647736,24.234638,3
7819,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,55,臺中市,北屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,51,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,12,4,B03,120.676356,24.174137,2
7820,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,58,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,,1,12,4,B03,120.716255,24.149105,3
7821,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,7,59,臺中市,北區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,84,2,9,1,1,C03,7,15,1,10,2,14,,84,84,1,12,4,C03,120.67503,24.160346,2
7822,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,0,臺中市,沙鹿區,0,0,0,7,,,70,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,2,,,7,,1,6,4,B03,120.613054,24.244605,3
7823,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,1,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,49,,,,,B03,,,1,,2,,,49,49,1,12,4,B03,120.681696,24.192998,3
7824,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,2,臺中市,潭子區,0,0,0,6,,,50,,,,,,,,,,,,,,,45,,,,,B03,,,1,,2,,,45,,1,13,4,B03,120.70564,24.207113,3
7825,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,2,臺中市,東區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,20,3,10,3,1,B12,7,5,1,8,2,5,,20,20,1,12,4,B12,120.703636,24.140394,2
7826,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,2,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,13,4,B03,120.643187,24.144015,3
7827,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,4,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,13,7,,,,,C03,,,1,,2,,,7,,1,12,4,C03,120.697079,24.055464,3
7828,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,5,臺中市,潭子區,0,0,0,7,,,40,,,,,,,,,,,,,,16,20,,,,,B03,,,1,,2,,,20,,1,12,4,B03,120.710912,24.229731,3
7829,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,6,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,59,,1,13,4,B03,120.703516,24.201759,3
7830,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,6,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,85,,,,,A42,,,1,,9,,,85,,1,12,4,A42,120.623146,24.150402,3
7831,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,7,臺中市,潭子區,0,1,0,7,2,6,50,4,2,1,5,4,5,6,1,1,5,4,5,1,17,11,3,10,3,1,A12,7,6,1,7,2,16,,11,11,1,12,4,A12,120.697972,24.196121,2
7832,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,8,臺中市,北屯區,0,0,0,7,,,80,,,,,,,,,,,,,,,40,,,,,A41,,,1,,1,,,40,,1,12,4,A41,120.720904,24.174446,3
7833,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,12,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,B12,,,1,,2,,,7,,1,13,4,B12,120.676615,24.163293,3
7834,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,14,臺中市,豐原區,0,1,0,7,2,6,60,4,9,1,5,4,6,6,2,1,1,4,5,2,13,7,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.737154,24.255806,2
7835,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,15,臺中市,南區,0,3,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,4,5,2,13,7,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.679286,24.119037,2
7836,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,16,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,C03,,,1,,1,,,7,,1,13,4,C03,120.635349,24.169426,3
7837,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,19,臺中市,北屯區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,4,4,5,4,5,2,16,15,2,7,1,1,C03,7,9,1,10,2,11,,15,15,1,13,4,C03,120.719467,24.171356,2
7838,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,21,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,42,,,,,C03,,,1,,2,,,42,,1,12,4,C03,120.607832,24.14823,3
7839,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,21,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,1,,,7,,1,12,4,B03,120.633589,24.141391,3
7840,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,22,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,84,2,9,2,1,F03,7,9,7,21,2,11,,84,84,1,13,4,F03,120.727226,24.160302,2
7841,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,23,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,A11,,,1,,1,,,84,,1,13,4,A11,120.639414,24.188611,3
7842,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,25,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,,15,,,,,B12,,,1,,2,,,15,,1,12,4,B12,120.635125,24.07409,3
7843,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,29,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,48,,,,,B03,,,1,,1,,,48,,1,13,4,B03,120.670562,24.139192,3
7844,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,29,臺中市,南屯區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,1,4,5,2,16,47,3,10,3,1,B03,7,5,1,8,2,6,,47,47,1,6,4,B03,120.588069,24.149379,2
7845,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,33,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,49,,,,,B03,,,1,,1,,,49,,1,13,4,B03,120.627344,24.187111,3
7846,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,34,臺中市,烏日區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,1,4,1,1,17,23,2,9,1,1,C03,7,6,1,10,2,14,,23,23,1,12,4,C03,120.612916,24.10301,2
7847,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,39,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,13,4,B03,120.6401,24.151264,3
7848,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,40,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,59,,1,13,4,B03,120.674397,24.147062,3
7849,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,40,臺中市,豐原區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,1,1,5,5,4,2,13,7,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,6,4,B03,120.714215,24.259433,2
7850,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,41,臺中市,太平區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,17,84,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,C03,120.709298,24.13533,2
7851,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,43,臺中市,大雅區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,13,59,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,13,4,C03,120.647446,24.214391,2
7852,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,44,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,7,2,9,5,4,C03,7,9,1,10,2,12,,7,7,1,13,4,C03,120.61947,24.187232,2
7853,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,45,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,8,,,,,B03,,,1,,1,,,8,,1,6,4,B03,120.605674,24.170649,3
7854,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,45,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,43,,,,,B03,,,1,,1,,,43,,1,12,4,B03,120.718348,24.153782,3
7855,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,50,臺中市,西區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,13,84,2,9,1,1,C03,7,4,1,10,2,14,,84,84,1,6,4,C03,120.670502,24.153814,2
7856,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,50,臺中市,太平區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,4,4,5,5,5,2,13,7,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,C03,120.726002,24.136666,2
7857,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,53,臺中市,太平區,0,2,0,7,3,6,30,4,1,1,5,4,6,6,4,4,5,5,5,2,16,12,2,9,2,1,C03,7,5,1,10,2,11,,12,12,1,12,4,C03,120.723114,24.123417,2
7858,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,55,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,8,,,,,A05,,,1,,2,,,8,,1,12,4,A05,120.71366,24.094267,3
7859,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,56,臺中市,太平區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,5,5,2,18,84,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,C03,120.724158,24.137544,2
7860,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,57,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,,49,,,,,B03,,,1,,1,,,49,,1,13,4,B03,120.658759,24.169176,3
7861,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,8,58,臺中市,烏日區,0,2,0,7,2,6,60,4,2,1,5,4,6,6,2,1,1,2,5,1,12,39,3,10,3,1,B03,7,7,1,8,2,2,,39,39,1,12,4,B03,120.641776,24.109018,2
7862,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,0,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,4,2,18,84,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,C03,120.713806,24.161294,2
7863,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,0,臺中市,沙鹿區,0,0,0,7,,,70,,,,,,,,,,,,,,,40,,,,,B03,,,1,,2,,,40,,1,6,4,B03,120.606321,24.247247,3
7864,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,0,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,1,,,7,,1,12,4,B03,120.723027,24.295151,3
7865,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,0,臺中市,外埔區,0,0,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,4,4,1,16,14,,,,,B12,,,1,,2,,,14,,1,12,4,B12,120.637919,24.342329,3
7866,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,4,臺中市,西屯區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,2,1,10,5,5,1,13,84,2,7,5,4,C03,7,9,1,10,1,12,,84,84,1,13,4,C03,120.614123,24.183851,2
7867,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,6,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,59,,,,,B01,,,1,,2,,,59,,1,13,4,B01,120.709585,24.203647,3
7868,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,6,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,49,,,,,C03,,,7,,10,,,87,49,1,12,4,C03,120.706214,24.144658,3
7869,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,11,臺中市,北區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,2,9,1,1,C03,7,9,1,10,2,11,,15,15,1,12,4,C03,120.675109,24.170743,2
7870,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,13,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,58,,,,,B03,,,1,,2,,,58,,1,13,4,B03,120.661136,24.121316,3
7871,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,15,臺中市,烏日區,0,0,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,25,8,,,,,A12,,,1,,2,,,8,,1,12,4,A12,120.651052,24.049547,3
7872,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,20,臺中市,沙鹿區,0,1,0,7,2,6,40,3,8,1,5,4,6,6,4,4,1,3,1,1,17,65,3,10,3,1,B12,7,5,1,8,2,2,,65,65,1,6,4,B12,120.585242,24.250673,2
7873,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,23,臺中市,西屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,84,3,10,3,1,A41,7,9,1,1,2,5,,84,84,1,12,4,A41,120.606473,24.192739,2
7874,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,25,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,84,,,,,B03,,,1,,2,,,84,84,1,12,4,B03,120.697739,24.160812,3
7875,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,26,臺中市,西屯區,0,1,0,7,2,6,60,13,7,1,5,4,6,6,4,4,1,4,1,2,12,40,3,10,3,1,B03,7,8,1,8,1,4,,40,40,1,13,4,B03,120.630553,24.166594,2
7876,66000,387130000C,(04)23274275,(04)23288582,2023,8,21,9,26,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,49,,,,,B12,,,1,,2,,,49,,1,12,4,B12,120.548721,24.266979,3
